buy_pct_bullish_divergence,buy_pct_rsi_25,buy_pct_rsi_20,sell_pct_bearish_divergence,sell_pct_rsi_75,sell_pct_rsi_80,train_trades,test_trades,train_win_rate,test_win_rate,train_expectancy,test_expectancy,train_profit_factor,test_profit_factor,train_max_dd,test_max_dd,train_portfolio_return,test_portfolio_return,train_return_to_dd,test_return_to_dd,train_buy_count,test_buy_count,score
25.0,15.0,20.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,15.0,20.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,15.0,20.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,15.0,30.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,15.0,30.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,15.0,30.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,15.0,40.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,15.0,40.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,15.0,40.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,20.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,20.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,20.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,30.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,30.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,30.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,40.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,40.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
25.0,20.0,40.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,20.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,20.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,20.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,30.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,30.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,30.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,40.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,40.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,15.0,40.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,20.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,20.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,20.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,30.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,30.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,30.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,40.0,100.0,15.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,40.0,100.0,25.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
35.0,20.0,40.0,100.0,35.0,50.0,2,0,100.0,0.0,28.54,0.0,57.08,0.0,0.0,0.0,5.26,-2.57,3.45,0.0,2,3,299.0665
